L,a,b,hex_srgb
97.0,-22.0,40.0,#E8FFA7
97.0,-22.0,94.0,#FEFF05
97.0,-18.0,70.0,#FEFD67
97.0,-16.0,6.0,#DAFFEA
97.0,-16.0,46.0,#F7FD9B
97.0,-16.0,54.0,#FBFD8B
97.0,-14.0,12.0,#E4FEDF
97.0,-10.0,2.0,#E3FCF2
97.0,-10.0,24.0,#F5FBC8
97.0,-10.0,32.0,#FBFAB8
97.0,-6.0,14.0,#F6F9DB
97.0,-4.0,2.0,#F0F9F2
97.0,0.0,2.0,#F8F6F2
98.0,-38.0,56.0,#D3FF88
98.0,-38.0,64.0,#D7FF76
98.0,-26.0,60.0,#EEFF80
98.0,-14.0,76.0,#FFFE5B
99.0,-26.0,32.0,#E0FFBD
99.0,-24.0,26.0,#DFFFC9
99.0,-22.0,54.0,#F6FF90
99.0,-10.0,46.0,#FFFFA1
100.0,-16.0,26.0,#F3FFCC
